item_id,applicability_score,text_hash,text
100,0.0,1730d8312b43e85e35c0e22d55bdc93fd45d45cbc31335134538d118a6844633,"🚀 Inteligência Artificial aplicada à Biologia, direto no navegador! 🔗 <URL> #inteligenciaartificial #biologia #tensorflowjs #machinelearning #chatbot #ciênciaaberta #educação"
101,1.0,b02505d92476e20b21d137d3faa54f8f54a6c150feb8d1f504b955fbd9be4fd3,"🌐 UNESCO lança framework de IA para professores: guia em português detalha competências e desafios na educação Foi traduzido para o português o Marco Referencial de Competências em Inteligência Artificial (IA) para Professores, documento lançado originalmente pela UNESCO em 2024 e publicado no…"
102,0.0,2393bc08048b6bffaac8b18da099ab05066e6941e5d4c99a1a48c841c41faee7,"Como o uso de contexto melhora modelos de geração aumentada por recuperação Modelos RAG estão ficando mais espertos ao entender o contexto das perguntas, gerando respostas mais precisas e úteis. Essa inovação em inteligência artificial já faz diferença em áreas como educação, suporte técnico e…"
103,0.0,b686da314cf82835ad67de5c9929f15c778564260cd3444628405e20ede91946,"⚠️📢06/07: ÚLTIMO dia: inscrição Educação digital em expansão: inovação, formação docente e Inteligência Artificial!👨‍🏫📲✨ Online, gratuito de 07 a 09/07/2025. Inscrições até 06/07/2025. portalnte.educacao.mg.gov.br/index.php/ho... #portalnte #nteminasgerais"
104,1.0,5b5250ca606b4a09e3512d23cca314358a7af3b6480e930dcdde7e9dfc275e2e,"Avanços da Inteligência Artificial na sociedade contemporânea também são sentidos no contexto da Educação Profissional e Tecnológica, modalidade de Educação que integra formação profissional e formação humana. Leia o press release da Educação em Revista! 🧪 humanas.blog.scielo.org/blog/2025/07..."
105,1.0,7c4d028b6f0904d88cca38af91ae0aff10f9b5ca19800e84e8b18aa5c6d388ea,Ludomedia | Building Knowledge | #QNOW 📰 O novo artigo do blog destaca os desafios e oportunidades impostos pela inteligência artificial generativa (#GenAI) na investigação em #educação. Para ler aqui 👇 ludomedia.org/competencias... #investigaçãoqualitativa #research #AI #Qualitative
106,1.0,c922950e1ff053581d3ca63466ee6e9955006c0fd44b2ed1b0052404110d3b3b,Três artigos para quem quer ter uma perspectiva geral sobre inteligência artificial generativa na educação superior: 1) Generative AI in higher education: A global perspective of institutional adoption policies and guidelines (2025) <URL> Seiji Isotani no Linkedin
107,1.0,774b81551e52ed35803c663c5f7eab8e530cf5e76eb21ae0c74c44699411f082,"Amanhã, 26 de junho às 9:30 horas, estarei no Conselho Estadual de Educação de Pernambuco para conversar sobre Inteligência Artificial e Educação. Vai ter transmissão no canal do Youtube: <URL>"
108,1.0,f0d3cff95360e92d5e98fb43e0f7f38a5482b7d2663d13f9615c12d4554a94ab,"Como os especialistas estão vendo o uso da IA na sala de aula O coord do Centro Integrado de Inteligência Artificial (CIIA) do DF, Ricardo Sampaio, e Cristina Shimoda, coord de Transformação Digital do MCTI, no programa Bastidores da Educação <URL>"
109,1.0,ac672896454c67b75502899a81a1dc853e69eff85966cf06baab0cad7ae5e828,"🤖 O Futuro da Educação Chegou: Como a Inteligência Artificial Vai Transformar a Sala de Aula! 🚀 Prepare-se para uma revolução no aprendizado! 🤯 A Inteligência Artificial (IA) não é mais coisa de filme de ficção científica e está batendo na porta das escolas, prometendo uma transformação como nunca…"
110,1.0,e1d2a21fa519b27c45c1dbf93f78407a27c2502cf09782c9f8bc9f228eb2e989,"Primeiras experiências do uso da Inteligência Artificial dentro da sala de aula A secretária da Educação de Planaltina de Goiás, Eliete de Oliveira, o coord do CIIE, do DF, Ricardo Sampaio, falaram no Bastidores da Educação. <URL>"
111,1.0,4a0a02e0c4e69e8c17e7e9c4f7a8494fbdf75fdbaeeed59a3f710b2dbd6de0ce,"Uso do Chat GPT na Educação: Como a Inteligência Artificial Está Transformando o Ensino A tecnologia tem se tornado uma grande aliada na educação, e um dos recursos que mais vem ganhando espa... #technology #artificial-intelligence Origin | Interest | Match"
112,0.0,9b4c9eb6d75f9111bdd6fd094d1e12f1e726b7c4a42aeb4a3fc2a86fb33a1b20,Duas coisas tiram milha filha (11 anos) do sério: harmonização facial (que ela chama de demonização facial) e imagens feitas por Inteligência Artificial. Algo na educação eu não errei.
113,1.0,a6a933888dd6662f611d722f2711bc53f5102a054238197ead3eb20f05c69054,"JÁ NO AR - Educação e o uso da Inteligência Artificial como ferramenta pedagógica No Bastidores da Educação foram entrevistados a secretária de Planaltina, professora Eliete Ferreira, Ricardo Sampaio, do CIIA do DF, e Cristina Shinoda, do MCIT. <URL>"
114,1.0,ad11891c6e5e6bd31b3d0fcb8d3009e02ccd562854eb536e82d43fc4aac93011,"Uso ético da inteligência artificial é desafio na educação, segundo especialistas"
115,0.0,f824b4fd55e2aa9bb96b82d42cf78087941cf08c062472cb284959cdd00ae116,"Nesta celebração de uma década de evento, renomados convidados se reunião em debates sobre temas como meio ambiente, educação, segurança, Inteligência Artificial e sustentabilidade. Além dos debates, teremos os Impactalks, com histórias inovadoras e transformadoras."
116,0.0,2087579a11067cbd746c5d0a3a67491e1f12b2b8cc53c74eb1ed99308d294937,#RevistasECA Inteligência artificial e big data: por uma educação midiática crítica e ativa das Relações Públicas <URL>
117,1.0,d0e7fa51bc37a912122b51898e96e25debacdd5ba537f3c10b9ee30064e80e30,"3º Fórum Internacional de Educação tem início em Kazan, na Rússia O 3º Fórum Internacional de Ministros da Educação começou nesta quarta-feira (11/06/2025) em Kazan, Rússia, reunindo representantes de mais de 30 países. O evento debate temas como digitalização, inteligência artificial e ensino à…"
118,1.0,f6171a6215a603b10286247c3ffd78bb9c150e2c53f919c4b7e0fa321613cbf1,"#OPINIÃO 📝 Rodrigo Tavares | IA, educação e o velho pacto das elites. A inteligência artificial pode nivelar o saber, mas não elimina os filtros sociais que regulam o acesso ao prestígio."
119,0.0,d9c3113017971612c8dbb6f12346c4a790106a257cc8738b3b361680ef0f1e34,"Carreiras com foco em inteligência artificial, energias limpas, educação, e entre outras são promissoras nos próximos anos"
120,0.0,eb7efbc715451b47e3abb2ece596baa49f6fc549ba825ee502aa134048fd0d5b,"Teremos oito painéis e dois ImpacTalks que vão tratar de temas como Inteligência Artificial, sustentabilidade, migração, segurança e educação. Os ingressos para o Brazil Forum UK estão à venda. Garanta o seu: <URL>"
121,1.0,e1a8b0825e8b13ae262f78abe31fd3630453db615dbe0978809acf1ab8531341,"O texto encomendado começa com ""A educação tende a ser uma das áreas mais beneficiadas pela inteligência artificial (IA)"". Eles não têm nenhuma vergonha."
122,0.0,9f4cdd6bf08b4fe7c226ff150ee0566163b8734353c4d8229aa537490313890c,"Fórum de Reitores das Universidades do BRICS+: Educação, Inteligência Artificial, Sustentabilidade, Inclusão, Diversidade, Combate à Pobreza... : <URL> Ao vivo em 05/06 a 07/06/2025 via #UFRJ e + entidades: brics2025.ufrj.br. ... Transição Energética e Descarbonização; ..."
123,1.0,d371705d6c6cf616b91b7d5989c7e6ec4fc4366ceb6410c5d5b0db481dbd0510,"APLICAÇÃO SERIA NO FUTURO O Ministério da Educação avalia a possibilidade de usar no futuro a inteligência artificial (IA) para a correção das provas doEnem. A informação foi dada nesta quarta (4) pelo ministro da Educação Camilo Santana, durante entrevista à Rádio Eldorado."
124,1.0,1880d856d295a9d98bfa5291e7c55199dc8ecb259d0f090441b35d58ec8e454e,"Num estado em que o prefeito da capital afasta diretor como técnico de futebol que não dá resultado, enquanto o governador sucateia a educação com escolas militares, privatizações e correção através de inteligência artificial, burrice é um pleonasmo."
125,1.0,9331519570ad0ac3ada77608b179e0533e731c5455ac6714561c9d69837fda06,"IA na educação e saúde 1/2 As opiniões de especialistas sobre inteligência artificial variam, mas uma coisa é certa: a mudança é inevitável. A utilização de IA na educação e saúde está chegando ao nosso País. Já é usada nos Estados Unidos, Europa, Japão, China, Sudeste Asiático, países nórdicos."
126,1.0,fa65ac771dda057203f43a906759e57a10c8dad16d850673d8e9a453594f0421,"Professor ChatGPT Qual o papel que a inteligência artificial pode ter na Educação? Enquanto uns lhe querem escancarar as portas, antes mesmo de perceberem as suas implicações, outros tentam ser mais realistas: como com qualquer outra tecnologia educativa, tudo dependerá do uso que fizermos dela:…"
127,1.0,a20e1cfe84ddac159cd84ee31b18e9ffa6d67e872532f78702329f2547142d24,"Revolução da IA na Educação: Como algoritmos estão transformando salas de aula A revolução silenciosa na educação, impulsionada por algoritmos de inteligência artificial (IA), está mudando a maneira como aprendemos e ensinamos. Estudos recentes mostram melhorias significativas no desempenho…"
128,1.0,57c514e77cc1ed70d50d801374c27e990d3db8bb82e80f308e40b7659e49b2a2,"Inteligência Artificial Revoluciona Correções no Ensino de São Paulo A partir de um inovador projeto-piloto, a Secretaria de Educação de São Paulo está implementando o uso de inteligência artificial para corrigir questões dissertativas dos estudantes, promovendo uma revolução na rotina docente e…"
129,1.0,221bca5080f31943efee6bae420341e538b3123cc3579d9baf27ac4a57ab3d32,"Goiás lidera a regulamentação de Inteligência Artificial no Brasil Goiás tornou-se o primeiro estado brasileiro a regulamentar o uso de Inteligência Artificial (IA), impulsionando a inovação e a educação tecnológica no país. A iniciativa visa transformar o cenário tecnológico, promovendo parcerias…"
130,1.0,ebd9cfafe4c0384a632906aff606af026a3a43fb722fccb91f75ad243b0fc519,"Também me encontrei com a direção da empresa Huawei. Conversamos sobre estratégias e projetos com foco na modernização da educação, ampliação do uso de tecnologia e inteligência artificial para melhorar a saúde e a segurança pública na Bahia."
131,1.0,beef838cc6777ad159f9ab9dbcff86d7dd6cc9a2abaa9f2aa974938b210bf1ee,"Inovação na Educação a Distância: Pesquisa sobre IA destaca-se em Prêmio Nacional A educação a distância está passando por uma revolução impulsionada pela inteligência artificial (IA). Uma pesquisa destacada no Prêmio Nacional de Educação a Distância evidencia como ferramentas como o NotebookLM,…"
132,1.0,9c51dffc31d18d8b908fa03fb8232610b0978a17524bdceadae428c576b59e17,"V Ciclo de Trilhas Formativas – “Educação STEAM e Inteligência Artificial no Cenário da Internacionalização”, terá lugar no dia 21 de maio (quarta-feira), das 17h30 às 20h30 (PT) | 13h30 às 16h30 (BR). Programa - portal.uab.pt/v-ciclo-de-t..."
133,1.0,9c467ae822eed91bf6e0bfc7856fe8b3c250f6ae5b6386e324671c465b5b576f,"Cursos Gratuitos de Tecnologia e IA com Google, IBM e DeepLearning.IA A educação em tecnologia e inteligência artificial tem se iterado rapidamente, com plataformas renomadas como Coursera, Google, IBM e DeepLearning.IA oferecendo cursos gratuitos que capacitam profissionais e entusiastas a se…"
134,1.0,abf22071d29def5273b201c579956b5b97e14f9ffca0b80454b0768dcbad33d3,"Educação 5.0: Como a IA Está Transformando o Ensino e o Aprendizado A educação está passando por uma revolução impulsionada pela inteligência artificial, marcando a chegada da Educação 5.0, que busca transformar o ensino em uma experiência mais personalizada, ética e interativa. O conceito de…"
135,1.0,ff38cef888e5a83d690cc46acde4901ee0302c0ec434eb3e3918c94ed2fe0dd3,"Educação 5.0 e o Impacto da Inteligência Artificial no Ensino Moderno A chegada da Educação 5.0 marca uma revolução na forma como aprendemos, com foco em preparar indivíduos para um mundo digital, ético e humanizado. A inteligência artificial é protagonista dessa transformação, oferecendo ensino…"
136,1.0,0e862b19bc86eecf8f826255e034f09f5e9edeec9213f1879402c003ac11a97e,"IA na educação: entre avanço cognitivo e erosão do pensamento A inteligência artificial tem transformado o cenário educacional com promessas de personalização, eficiência e acessibilidade. IA na educação oferece aos estudantes novos caminhos para aprender em seu próprio ritmo. A tecnologia está…"
137,1.0,99b0d5c6aa5530a29a87a4cc5d52d9129f0b3c220c862bb7e25839f7982c06b4,"O Impacto da Inteligência Artificial na Educação: Prepare-se para o Futuro A inteligência artificial (IA) está revolucionando diversos setores, e a educação não está imune a essa transformação. Neste artigo, exploramos as principais mudanças que a IA traz para o futuro da educação, destacando…"
138,1.0,a6d17f0408fed0c430ebb4b707e6ac560f662a54b7165bda61be506470bae7b3,"Projeto de Inteligência Artificial para Estudantes na Região de Campinas Na busca por incentivar a educação tecnológica, um novo projeto cultural focado em inteligência artificial foi lançado para estudantes na região de Campinas. Este esforço visa integrar cultura, educação e inovação, abordando…"
139,0.0,673fd50a27398d8546ab2e3cd3bf520e2756ede65488b9e60a82839923177341,"A real é que acionistas estrangeiros deram golpe no pré-sal, pra que o Brasil não desenvolva sua educação pública, nem a tecnologia, nem a Inteligência Artificial nacional."
140,1.0,d4fdb22f485f4d428cdd27ac12a30ba158007ceef4732570523270c3a7c7bb4e,"Inteligência Artificial Brasileira Revoluciona o Ensino a Distância A educação a distância (EAD) ganha forças com a implementação de uma inteligência artificial brasileira que potencializa a aprendizagem, aumentada a participação dos alunos e personalizando o ensino de forma eficiente.…"
141,1.0,e393d2ed2d323c64c6e85619917407c2695e546f379435294fd83f5c8a389e76,"Inteligência Artificial Brasileira revoluciona o Ensino a Distância com Inovação Tecnológica Nos últimos anos, a inteligência artificial tem emergido como uma ferramenta fundamental na transformação de diversos setores, incluindo a educação. Uma nova tecnologia desenvolvida no Brasil promete…"
142,1.0,2be9691785b45589a920b4e183dcdd55a7dfa90e9f40a9402bf29b1de933dda6,Primeiras aulas do curso de inteligência artificial no Brasil: inovação educacional em foco A educação brasileira acaba de entrar em uma nova era com o lançamento do primeiro curso de graduação em inteligência artificial planejado especificamente para formar especialistas neste campo emergente.…
143,0.0,4a7a5eda10bd99bd5d05525abee10e85217a2b4d7bb908f70737c406a7de42fe,"📢 Emendas ao novo Plano Nacional de Educação, inteligência artificial e últimos dias para se inscrever na Semana de Ação Mundial 📚 ➡ Acesse esta edição: substack.com/inbox/post/1... 📲 Assine gratuitamente o boletim da Campanha: campanhaeducacao.substack.com/subscribe"
